YEAR,MONTH,SUPPLIER,ITEM CODE,ITEM DESCRIPTION,ITEM TYPE,RETAIL SALES,RETAIL TRANSFERS,WAREHOUSE SALES,TOTAL SALES,LOG_TOTAL_SALES,TRANSFER_RATIO
2020,1,LEGENDS LTD,11062,LONG TRAIL GREEN BLAZE - 12.OZ 4/6 CAN,BEER,0.0,0.0,4.0,4.0,1.6094379124341003,1.0
2020,1,RELIABLE CHURCHILL LLLP,11070,SEMPE ARMAGNAC VSOP - 750ML,LIQUOR,0.57,1.0,0.0,0.57,0.4510756193602166,1.2738853503184715
2020,1,BACCHUS IMPORTERS LTD,11084,SHINSHU MARS IWAI JAPANESE WHISKY - 750ML,LIQUOR,6.43,7.0,3.0,9.43,2.344686269012681,1.0767160161507403
2020,1,BACCHUS IMPORTERS LTD,11085,SHINSHU MARS IWAI TRAD JAPANESE WHISKY - 750ML,LIQUOR,2.4,3.0,0.0,2.4,1.2237754316221157,1.1764705882352942
2020,1,RELIABLE CHURCHILL LLLP,11086,WHISTLEPIG 15YR STRAIGHT RYE WHISKEY - 750ML,LIQUOR,2.64,2.0,0.0,2.64,1.2919836816486494,0.8241758241758241
2020,1,HEAVEN HILL DISTILLERIES INC,11088,EVAN WILLIAMS BLACK SOUR MASH 7YR - 750ML,LIQUOR,109.97,104.0,13.0,122.97,4.8200396008500555,0.9462016761286834
2020,1,DIAGEO NORTH AMERICA INC,11118,BULLEIT BOURBON - 750ML,LIQUOR,82.48,70.0,43.0,125.48,4.840084192901217,0.8505031145184475
2020,1,JACKSON FAMILY ENTERPRISES INC,11142,K JACKSON GRAND RES MER - 750ML,WINE,11.06,0.0,0.0,11.06,2.4898941912990393,0.08291873963515754
2020,1,SAZERAC CO,11169,ANCIENT AGE BOURBON - 750ML,LIQUOR,2.56,0.0,0.0,2.56,1.269760544863939,0.2808988764044944
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",111708,DR PAULY BERG NOBLE HOUSE RIES - 750ML,WINE,0.42,0.0,3.0,3.42,1.4861396960896067,0.7042253521126761
2020,1,ELITE WINES IMPORTS,111740,LUSTAU OE INDIA SOLERA SHERRY - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,11175,PICAROON OVERPROOF WHITE RUM - 1L,LIQUOR,0.08,0.0,0.0,0.08,0.07696104113612832,0.9259259259259258
2020,1,Default,112,CORKSCREW,REF,16.1,25.0,0.0,16.1,2.8390784635086144,1.5204678362573099
2020,1,JIM BEAM BRANDS CO,11207,MAKER'S MARK 90P - 1L,LIQUOR,45.82,34.0,41.0,86.82,4.475289265133571,0.74754378470739
2020,1,CONSTELLATION BRANDS,11215,BLACK BOX SHIRAZ 6/CS - 3L,WINE,27.29,22.0,5.0,32.29,3.5052570515869337,0.8130081300813008
2020,1,MICHAEL R DOWNEY SELECTIONS INC,112283,DI LENARDO P/GRIG - 750ML,WINE,0.0,0.0,7.0,7.0,2.0794415416798357,1.0
2020,1,CAMPARI AMERICA LLC,11231,WILD TURKEY 101P - 1.75L,LIQUOR,26.86,34.0,0.0,26.86,3.3271919683516598,1.256281407035176
2020,1,PERNOD RICARD USA LLC,11266,MALIBU RUM - 1L,LIQUOR,24.66,33.0,18.0,42.66,3.7764323511217976,1.3250194855806703
2020,1,ROYAL WINE CORP,112720,RASHI LIGHT PINK CONCORD - 750ML,WINE,0.0,0.0,3.0,3.0,1.3862943611198906,1.0
2020,1,ROYAL WINE CORP,112739,RASHI LIGHT RED CONCORD - 750ML,WINE,3.08,1.0,18.0,21.08,3.0946722214088944,0.49019607843137253
2020,1,CONSTELLATION BRANDS,11274,BLACKSTONE CALIF MER - 1.5L,WINE,0.17,0.0,0.0,0.17,0.15700374880966478,0.8547008547008548
2020,1,ROYAL WINE CORP,112771,RASHI LIGHT WHITE CONCORD - 750ML,WINE,0.0,0.0,13.0,13.0,2.6390573296152584,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",112917,TIAMO PINOT GRIGIO - 750ML,WINE,0.56,0.0,16.0,16.56,2.8656235882069705,0.641025641025641
2020,1,Unknown,113,BARTENDERS BLACK  BOOK,STR_SUPPLIES,0.4,0.0,0.0,0.4,0.33647223662121295,0.7142857142857143
2020,1,RELIABLE CHURCHILL LLLP,11307,AFROHEAD BRILAND 07 AGED RUM - 750ML,LIQUOR,0.17,1.0,0.0,0.17,0.15700374880966478,1.7094017094017095
2020,1,OPICI FAMILY DISTRIBUTING OF MD,11310,TEMPUS FUGIT SPIRITS GRAN CLASS BITTERS - 750ML,LIQUOR,0.67,0.0,0.0,0.67,0.5128236264286639,0.5988023952095809
2020,1,RELIABLE CHURCHILL LLLP,11316,FEW RYE WHISKEY - 750ML,LIQUOR,1.02,0.0,0.0,1.02,0.7030975114131134,0.49504950495049505
2020,1,RELIABLE CHURCHILL LLLP,11317,FEW BREAKFAST GIN - 750ML,LIQUOR,1.53,1.0,0.0,1.53,0.9282193027394289,0.7905138339920947
2020,1,NEW PARROTT & CO,11320,WENTE CHARLES WETMORE RES CAB - 750ML,WINE,1.97,12.0,2.0,3.9699999999999998,1.6034198401085373,4.377104377104377
2020,1,CRAFT WINE & SPIRITS OF MARYLAND LLC,11339,JOSEPH CARTRON TRIPLE SEC - 750ML,LIQUOR,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,1,OPICI FAMILY DISTRIBUTING OF MD,11341,LIQUEUR DE VIOLETTES - 750ML,LIQUOR,0.51,0.0,0.0,0.51,0.412109650826833,0.6622516556291391
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",113441,SPY VALLEY MARLBOROUGH S/BLC - 750ML,WINE,1.69,4.0,16.0,17.69,2.9279886214674717,1.858736059479554
2020,1,JIM BEAM BRANDS CO,11350,CRUZAN AGED RUM 151 PROOF - 1L,LIQUOR,0.72,0.0,0.0,0.72,0.5423242908253617,0.5813953488372093
2020,1,LEGENDS LTD,11354,STILLWATER EXTRA DRY - 16.OZ 6/4 CAN,BEER,0.0,0.0,8.0,8.0,2.1972245773362196,1.0
2020,1,LEGENDS LTD,11358,OMMEGANG WITTE - 12.OZ 4/6NR,BEER,0.0,0.0,4.0,4.0,1.6094379124341003,1.0
2020,1,LEGENDS LTD,11359,OMMEGANG RARE VOS - 12.OZ 4/6 NR,BEER,0.0,0.0,5.0,5.0,1.791759469228055,1.0
2020,1,LEGENDS LTD,11360,LAGUNITAS 12TH OF NEVER - 12.OZ 2/12 CAN,BEER,0.0,0.0,4.0,4.0,1.6094379124341003,1.0
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,11373,THE POGUES IRISH WHISKEY - 750ML,LIQUOR,0.17,3.0,0.0,0.17,0.15700374880966478,3.418803418803419
2020,1,MHW LTD,11374,ETRUSCO AMARO - 750ML,LIQUOR,0.17,0.0,0.0,0.17,0.15700374880966478,0.8547008547008548
2020,1,DUGGANS DISTILLERS PROD,11375,LA FOGATA TEQUILA - PLATINUM - 750ML,LIQUOR,0.34,0.0,0.0,0.34,0.29266961396282,0.7462686567164178
2020,1,DUGGANS DISTILLERS PROD,11376,BOBBY'S GIN - 750ML,LIQUOR,0.68,1.0,0.0,0.68,0.5187937934151675,1.1904761904761905
2020,1,WILLIAM GRANT AND SONS INC,11380,FLOR DE CANA RUM - CENTENARIO - 750ML,LIQUOR,4.4,6.0,0.0,4.4,1.6863989535702288,1.2962962962962963
2020,1,CAMPARI AMERICA LLC,11383,SKYY INFUSIONS TROPICAL MANGO - 750ML,LIQUOR,0.4,0.0,0.0,0.4,0.33647223662121295,0.7142857142857143
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,11391,JUNIPERO GIN - 750ML,LIQUOR,0.51,0.0,0.0,0.51,0.412109650826833,0.6622516556291391
2020,1,JIM BEAM BRANDS CO,11395,CRUZAN RUM 151 PROOF - 750ML,LIQUOR,2.11,0.0,0.0,2.11,1.1346227261911428,0.3215434083601286
2020,1,Default,114,WINE PAPER GIFT TOTE SINGLE BOTTLE,STR_SUPPLIES,47.72,64.0,0.0,47.72,3.8860896234016415,1.3341543513957308
2020,1,CELICAR LLC DBA TWIN VALLEY DISTILLERS,11402,BLACK JOE COFFEE - 750ML,LIQUOR,0.0,1.0,0.0,0.0,0.0,2.0
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,11418,WEST CORK IRISH WHISKEY 10 YEAR - 750ML,LIQUOR,0.68,0.0,0.0,0.68,0.5187937934151675,0.5952380952380952
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",114243,BELLEFON CUV DES MOINES BRUT - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,114324,CHALK HILL EB CHARD - 750ML,WINE,0.25,0.0,0.0,0.25,0.22314355131420976,0.8
2020,1,CONSTELLATION BRANDS,11436,SVEDKA VODKA - CITRON - 750ML,LIQUOR,1.52,1.0,0.0,1.52,0.9242589015233319,0.7936507936507936
2020,1,CONSTELLATION BRANDS,11446,NOBILO REGIONAL COLLECTION CHARD - 750ML,WINE,5.06,0.0,0.0,5.06,1.801709800081223,0.16501650165016502
2020,1,HEAVEN HILL DISTILLERIES INC,11448,DEEP EDDY RUBY RED GRAPEFRUIT VODKA - 375ML,LIQUOR,0.49,0.0,0.0,0.49,0.3987761199573678,0.6711409395973155
2020,1,CRAFT WINE & SPIRITS OF MARYLAND LLC,11452,JACKSON MORGAN PEPPERMINT MOCHA - 750ML,LIQUOR,0.34,1.0,0.0,0.34,0.29266961396282,1.4925373134328357
2020,1,CRAFT WINE & SPIRITS OF MARYLAND LLC,11453,JACKSON MORGAN SALTED CARAMEL - 750ML,LIQUOR,0.68,3.0,0.0,0.68,0.5187937934151675,2.380952380952381
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,11454,BALTIMORE 1904 GINGER APPLE LIQ - 750ML,LIQUOR,0.5,0.0,0.0,0.5,0.4054651081081644,0.6666666666666666
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,11455,BALTIMORE SHOT TOWER GIN - 750ML,LIQUOR,0.08,0.0,0.0,0.08,0.07696104113612832,0.9259259259259258
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,11456,BALTIMORE SHOT TOWER GIN BARRELED - 750ML,LIQUOR,0.32,0.0,0.0,0.32,0.2776317365982795,0.7575757575757576
2020,1,INTERBALT PRODUCTS CORP,11457,RED EYE LOUIE'S VODQUILA - 750ML,LIQUOR,0.84,1.0,0.0,0.84,0.6097655716208943,1.0869565217391306
2020,1,ARTISANS & VINES LLC,11458,LOST INHIBITIONS US RED PRUDE - 750ML,WINE,3.41,0.0,0.0,3.41,1.4838746894587547,0.22675736961451246
2020,1,JIM BEAM BRANDS CO,11462,JIM BEAM DOUBLE OAK BOURBON - 750ML,LIQUOR,6.59,6.75,0.0,6.59,2.0268315914075385,1.0210803689064558
2020,1,JIM BEAM BRANDS CO,11463,EFFEN VODKA - BLOOD ORANGE - 750ML,LIQUOR,2.37,3.0,2.0,4.37,1.6808279085207734,1.1869436201780414
2020,1,LEGENDS LTD,11477,REISSDORF KOELSCH - 16.9 OZ 6/4 CAN,BEER,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,PERNOD RICARD USA LLC,11482,MONKEY 47 - 375ML,LIQUOR,1.35,4.0,0.0,1.35,0.8544153281560676,2.127659574468085
2020,1,MONSIEUR TOUTON SELECTION,114936,VILLA JOLANDA PROSECCO - 750ML,WINE,0.49,2.0,8.0,8.49,2.2502386126218363,2.0134228187919465
2020,1,LEGENDS LTD,11496,PEAK ORGANIC FRESH CUT PILS 4/6 CANS,BEER,0.0,0.0,6.0,6.0,1.9459101490553132,1.0
2020,1,Unknown,115,PLASTIC SHOT GLASS PACK,STR_SUPPLIES,5.71,6.0,0.0,5.71,1.9035989509835904,1.0432190760059612
2020,1,JIM BEAM BRANDS CO,11509,DEKUYPER SIGN CR DE MENTHE WT - 1L,LIQUOR,0.8,3.0,0.0,0.8,0.5877866649021191,2.2222222222222223
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",115185,INDABA WESTERN CAPE MER - 750ML,WINE,1.67,1.0,2.0,3.67,1.541159071680806,0.7490636704119851
2020,1,CAMPARI AMERICA LLC,11525,WILD TURKEY 81 - 1.75L,LIQUOR,25.15,26.0,0.0,25.15,3.263849190510932,1.032504780114723
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",115290,INDABA S/BLC WESTERN CAPE - 750ML,WINE,0.0,0.0,3.0,3.0,1.3862943611198906,1.0
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,115320,DROUHIN MACON VIL BLC - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,BUCK DISTRIBUTING COMPANY INC,11536,STONE ARROGANT BASTARD 4/6 16.OZ CAN,BEER,4.5,4.0,30.75,35.25,3.590439381300684,0.9090909090909091
2020,1,LEGENDS LTD,11545,BRECKENRIDGE MANGO MOSAIC - 12OZ,BEER,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,LEGENDS LTD,11546,FOUNDERS BREAKFAST STOUT - 12OZ,BEER,1.36,4.0,15.0,16.36,2.854168709232204,2.11864406779661
2020,1,LEGENDS LTD,11548,BRECKENRIDGE VAN PORTER - 16OZ CAN,BEER,0.0,0.0,13.0,13.0,2.6390573296152584,1.0
2020,1,SAZERAC CO,11565,1792 SWEET WHEAT - 750ML,LIQUOR,5.07,5.0,0.0,5.07,1.803358605071407,0.9884678747940692
2020,1,BUCK DISTRIBUTING COMPANY INC,11566,STONE IPA 2/12 CAN - 12OZ,BEER,0.0,0.0,28.0,28.0,3.367295829986474,1.0
2020,1,HEAVEN HILL DISTILLERIES INC,11584,EVAN WILLIAMS GREEN BOURBON - 1.75L,LIQUOR,30.43,29.0,0.0,30.43,3.447762850809476,0.9545020680878142
2020,1,HEAVEN HILL DISTILLERIES INC,11592,EVAN WILLIAMS GREEN BOURBON - 750ML,LIQUOR,12.0,5.0,2.0,14.0,2.70805020110221,0.46153846153846156
2020,1,WASHBURN WINE CO,11593,BAVIK SUPER PILS - 11.2 6/4 CAN,BEER,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,116068,PRODUTTORI DEL BARB NEBB - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,MONSIEUR TOUTON SELECTION,116114,LOUIS LATOUR CHARD ARDECHE - 750ML,WINE,1.23,0.0,1.0,2.23,1.172482137234565,0.4484304932735426
2020,1,BRONCO WINE COMPANY,11619,LA CATRINA CAB - 750ML,WINE,2.27,1.0,0.0,2.27,1.184789984909162,0.6116207951070336
2020,1,TI BEVERAGE GROUP LTD,11622,VAMPIRE MERLOT - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,1,LEGENDS LTD,11655,BURLEY OAK HOMEGROWN - 4/6 12.OZ CAN,BEER,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,DOPS INC,11673,BEERSALIS SOUR BLEND - 11.2 6/4 NR,BEER,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,Unknown,117,WHISKEY TASTING JOURNAL,STR_SUPPLIES,0.08,0.0,0.0,0.08,0.07696104113612832,0.9259259259259258
2020,1,SAZERAC CO,11703,KENTUCKY GENTLEMAN - 1.75L,LIQUOR,134.61,143.0,2.0,136.61,4.92442359727719,1.061868593761522
2020,1,BROWN-FORMAN BEVERAGES WORLDWIDE,11711,EARLY TIMES KENTUCKY WHISKEY - 1.75L,LIQUOR,41.65,52.0,2.0,43.65,3.798854307322508,1.242672919109027
2020,1,JIM BEAM BRANDS CO,11720,JIM BEAM BLACK - 1.75L,LIQUOR,27.08,23.16,0.0,27.08,3.3350575791576103,0.8603988603988605
2020,1,JIM BEAM BRANDS CO,11738,JIM BEAM BLACK - 750ML,LIQUOR,17.84,12.0,0.0,17.84,2.935982269148217,0.6900212314225053
2020,1,JIM BEAM BRANDS CO,11746,MAKER'S MARK 90P - 750ML,LIQUOR,74.11,104.59,6.0,80.11,4.395806258082254,1.4058048195979231
2020,1,JIM BEAM BRANDS CO,11762,JIM BEAM WHITE - 1.75L,LIQUOR,126.97,120.83,3.0,129.97,4.874968289341312,0.9520200046885989
2020,1,JIM BEAM BRANDS CO,11770,JIM BEAM WHITE - 750ML,LIQUOR,131.13,147.0,5.0,136.13,4.920929381011763,1.1201089835767806
2020,1,JIM BEAM BRANDS CO,11797,JIM BEAM WHITE - 200ML,LIQUOR,14.0,12.08,0.0,14.0,2.70805020110221,0.872
2020,1,Unknown,118,PLASTIC WINE GLASS PACK,STR_SUPPLIES,7.4,10.0,0.0,7.4,2.128231705849268,1.3095238095238095
2020,1,DOPS INC,11805,SILVER PEAK CABERNET - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,DELMAR BREWING COMPANY LLC,11811,EVOLUTION NITRO RISE UP STOUT - 1/2K,KEGS,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,1,BACCHUS IMPORTERS LTD,118176,ALTOS DE LAS HORMIGAS MAL - 750ML,WINE,0.74,2.0,4.0,4.74,1.747459210331475,1.7241379310344829
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,11819,AMARULA FRUIT CREAM LIQUEUR - 750ML,LIQUOR,15.3,22.0,0.0,15.3,2.791165107812717,1.411042944785276
2020,1,JIM BEAM BRANDS CO,11835,JIM BEAM WHITE - 50ML,LIQUOR,44.28,35.0,0.0,44.28,3.8128654338949275,0.7950530035335689
2020,1,SAZERAC CO,11837,CANE RUM WHITE RUM - 750ML,LIQUOR,2.74,0.0,0.0,2.74,1.3190856114264407,0.267379679144385
2020,1,SAZERAC CO,11838,RICH & RARE CANADIAN WHISKEY - 1.75L,LIQUOR,6.42,0.0,0.0,6.42,2.004179057179289,0.1347708894878706
2020,1,UNITED STATES DISTILLED PRODUCTS,11840,RISATA RED MOSCATO - 750ML,WINE,7.27,10.0,11.0,18.27,2.958549482426275,1.3301088270858525
2020,1,SAZERAC CO,11843,KENTUCKY GENTLEMAN - 750ML,LIQUOR,30.63,32.0,2.0,32.629999999999995,3.515418525752178,1.0433133101485932
2020,1,CONSTELLATION BRANDS,11844,SVEDKA VODKA STRAWBERRY LEMONADE - 1.75L,LIQUOR,19.34,25.0,0.0,19.34,3.012589390620414,1.2782694198623403
2020,1,HEAVEN HILL DISTILLERIES INC,11851,HEAVEN HILL BOURBON 4YR - 1.75L,LIQUOR,46.39,37.0,0.0,46.39,3.858411235979497,0.8018569318421608
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,118540,NEDERBURG P/AGE - 750ML,WINE,2.78,2.0,5.0,7.779999999999999,2.172476407647025,0.7936507936507937
2020,1,HEAVEN HILL DISTILLERIES INC,11860,ELIJAH CRAIG BOURBON  - 750ML,LIQUOR,43.85,39.0,3.0,46.85,3.8680711178989635,0.8918617614269788
2020,1,DELMAR BREWING COMPANY LLC,11873,EVOLUTION DELMARVA PURE PILS - 12.OZ 4/6NR,BEER,0.0,0.0,0.0,0.0,0.0,1.0
2020,1,DELMAR BREWING COMPANY LLC,11874,EVOLUTION MULTIPACK IPA SAMPLER - 12.OZ 2/12,BEER,0.0,0.0,6.0,6.0,1.9459101490553132,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",118834,DR HEYDEN OPP RIES KAB - 750ML,WINE,0.41,1.0,0.0,0.41,0.3435897043900769,1.4184397163120568
2020,1,JIM BEAM BRANDS CO,11886,JIM BEAM WHITE - 375ML,LIQUOR,42.84,44.0,1.0,43.84,3.8031005982039594,1.0264598540145984
2020,1,LEGENDS LTD,11888,UNIBROUE A TOUT LE MONDE - 6/4 12.OZ NR,BEER,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,1,HEAVEN HILL DISTILLERIES INC,11894,HEAVEN HILL BOURBON 4YR - 1L,LIQUOR,22.81,25.0,19.0,41.81,3.7567717201568547,1.0919781604367913
2020,1,Unknown,119,BRUMATE WINE TUMBLER,STR_SUPPLIES,9.0,32.0,0.0,9.0,2.302585092994046,3.3
2020,1,LEGENDS LTD,11911,FOUNDERS BACKWOODS BASTARD - 6/4 NR 12.OZ,BEER,0.0,0.0,5.0,5.0,1.791759469228055,1.0
2020,1,SOUTHERN GLAZERS WINE AND SPIRITS,119121,GRUET BRUT (NEW MEX) - 375ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,1,RIGHT FORWARD LLC,11918,RIGHT PROPER RAISED BY WOLVES - 1/2K,KEGS,0.0,0.0,5.0,5.0,1.791759469228055,1.0
2020,1,A I G WINE & SPIRITS,119229,TROCADERO SPARK(BRUT) - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,1,GRAPES OF SPAIN INC,119241,VINA OTANO ROSADO 15 - 750ML,WINE,0.08,0.0,3.0,3.08,1.4060969884160703,0.9259259259259258
2020,1,CAMPARI AMERICA LLC,11940,WRAY & NEPHEW OVERPROOF - 750ML,LIQUOR,21.04,21.0,2.0,23.04,3.179719109667007,0.9981851179673321
2020,1,DOPS INC,11946,UINTA RISE & PINE DARK ALE CAN - 12.OZ 4/6,BEER,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,DIONYSOS IMPORTS INC,119539,AVEROFF KATOGI RED - 750ML,WINE,0.0,0.0,6.0,6.0,1.9459101490553132,1.0
2020,1,BROWN-FORMAN BEVERAGES WORLDWIDE,11959,EARLY TIMES KENTUCKY WHISKEY - 1L,LIQUOR,0.75,0.0,0.0,0.75,0.5596157879354227,0.5714285714285714
2020,1,KYSELA PERE ET FILS LTD,119628,FATTORIA GALIGA CODIROSSO CHN - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,DEUTSCH FAMILY WINE & SPIRITS,119776,GIRARD CHARD RUSSIAN RIVER - 750ML,WINE,0.33,0.0,0.0,0.33,0.2851789422336624,0.7518796992481203
2020,1,DIONYSOS IMPORTS INC,11986,SCHILD ESTATE SHZ BAROSSA VLY - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,1,DELMAR BREWING COMPANY LLC,11987,EVOLUTION SOUTHERN PECAN PIE - 1/6K,KEGS,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,Unknown,120,WHISKEY BARREL,STR_SUPPLIES,4.0,0.0,0.0,4.0,1.6094379124341003,0.2
2020,1,BRONCO WINE COMPANY,120073,BV CENTURY CHARD - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,1,BROWN-FORMAN BEVERAGES WORLDWIDE,12017,OLD FORESTER BOURBON  86 PROOF - 750ML,LIQUOR,23.4,18.0,2.0,25.4,3.2733640101522705,0.778688524590164
2020,1,A I G WINE & SPIRITS,120200,DOM DES FONTANELLE S/BLC - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",120413,OKUNOMATSU TOKUBETSU JUNMAI - 720ML,WINE,0.0,0.0,3.0,3.0,1.3862943611198906,1.0
2020,1,BRONCO WINE COMPANY,120618,BV CENTURY CELLARS CAB - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,DELMAR BREWING COMPANY LLC,12064,EVOLUTION RUSSIAN IMPERIAL STOUT - 750ML,BEER,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,JIM BEAM BRANDS CO,12068,OLD GRAND DAD BOURBON - 750ML,LIQUOR,17.85,19.0,0.0,17.85,2.93651291389402,1.0610079575596816
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,120758,ROCCA DELLE MACIE CHIANTI CL - 750ML,WINE,0.08,0.0,0.0,0.08,0.07696104113612832,0.9259259259259258
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,120782,GOLAN HEIGHTS YARDEN GALILEE CAB - 750ML,WINE,0.08,0.0,0.0,0.08,0.07696104113612832,0.9259259259259258
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,120804,GOLAN HEIGHTS YARDEN GALILEE MER - 750ML,WINE,0.08,0.0,0.0,0.08,0.07696104113612832,0.9259259259259258
2020,1,PRESTIGE BEVERAGE GROUP OF MD LLC,120820,GOLAN HEIGHTS YARDEN GALILEE S/BLC - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,ATLAS BREW WORKS LLC,12101,ATLAS PONZI 1/6 KEG,KEGS,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,MARK ANTHONY BRANDS INC,12103,WHITE CLAW HARD BL CHERRY SELTZER 4/6 CANS,BEER,40.75,41.0,268.0,308.75,5.7357655205092515,1.0059880239520957
2020,1,MARK ANTHONY BRANDS INC,12104,WHITE CLAW HARD RUBY GF SELTZER 4/6 CANS,BEER,0.0,0.0,40.0,40.0,3.713572066704308,1.0
2020,1,BACCHUS IMPORTERS LTD,121134,CHARLES DE FERE RES BDB - 750ML,WINE,0.0,0.0,3.0,3.0,1.3862943611198906,1.0
2020,1,BUCK DISTRIBUTING COMPANY INC,12121,STONE PALE RIPPER - 1/2K,KEGS,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,REPUBLIC NATIONAL DISTRIBUTING CO,121266,CYT MARQUES CASA CONCHA MER - 750ML,WINE,0.0,0.0,2.0,2.0,1.0986122886681098,1.0
2020,1,LEGENDS LTD,12127,FOUNDERS IMPERIAL STOUT - 6/4 12.OZ NR,BEER,0.0,0.0,6.0,6.0,1.9459101490553132,1.0
2020,1,"THE COUNTRY VINTNER, LLC DBA WINEBOW",121347,CAPARZO BRUN-MONT - 750ML,WINE,2.22,0.0,0.0,2.22,1.169381359556317,0.3105590062111801
2020,1,LUXCO SPIRITED BRANDS,12135,EZRA BROOKS BOURBON CREAM - 750ML,LIQUOR,0.56,0.0,0.0,0.56,0.44468582126144574,0.641025641025641
2020,1,LUXCO SPIRITED BRANDS,12136,EZRA BROOKS RYE - 750ML,LIQUOR,5.05,0.0,0.0,5.05,1.80005827204275,0.1652892561983471
2020,1,THE WINE GROUP,12138,AVA GRACE CHARD - 750ML,WINE,1.87,1.92,20.0,21.87,3.12982600803469,1.0174216027874563
2020,1,THE WINE GROUP,12139,AVA GRACE RED BLEND - 750ML,WINE,0.0,0.0,11.0,11.0,2.4849066497880004,1.0
2020,1,UNITED STATES DISTILLED PRODUCTS,12141,CHAMPS DE PROVENCE ROSE - 750ML,WINE,3.05,2.0,0.0,3.05,1.3987168811184478,0.7407407407407408
2020,1,SUTTER HOME WINERY INC,12142,SUTTER HOME PINK MOSCATO - 187ML,WINE,9.01,10.0,32.0,41.01,3.7379076851812907,1.098901098901099
2020,1,SUTTER HOME WINERY INC,12143,SUTTER HOME SANGRIA - 1.5L,WINE,0.51,0.0,9.0,9.51,2.3523271848888596,0.6622516556291391
2020,1,SUTTER HOME WINERY INC,12144,HOPES END RED BLEND - 750ML,WINE,0.82,0.0,0.0,0.82,0.598836501088704,0.5494505494505495
2020,1,SUTTER HOME WINERY INC,12150,ECHO BAY S/BLANC - 750ML,WINE,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,RELIABLE CHURCHILL LLLP,1217,LINDEMANS OUDE KREIK CUVEE RENE 7%- 750ML,BEER,0.0,0.0,1.0,1.0,0.6931471805599453,1.0
2020,1,LEGENDS LTD,12184,LAGUNITAS HOP STOOPID - 12.OZ 4/6 NR,BEER,0.0,0.0,11.0,11.0,2.4849066497880004,1.0
